report_id,timestamp_utc,source,report_text,report_type,image_present,image_url,audio_url,lat,lon,location_text,num_reports_window,time_since_first_hours,location_criticality,reporter_id,status,severity_label,text_length,embedding_32d
a2937778-7ac7-4956-bd45-fcf526603a92,2025-09-10T05:22:00Z,social_media,"Broken streetlight near Park Street, Kolkata making area dark at night.",streetlight,0,,,22.571373,88.365544,"Park Street, Kolkata",1,9.6,0,2f2d5ba5-3586-4f93-9c64-4a0065068040,in_progress,medium,71,"[0.6805, 0.9633, 0.426, -0.6587, -1.0, -0.3407, 0.3423, 0.7942, 0.7178, 0.1338, -0.7959, -0.7796, 0.4032, 0.8837, 0.6814, 0.2027, -0.834, -0.999, -0.67, 0.4818, 0.9982, 0.4082, -0.6257, -0.9896, -0.3754, 0.6508, 0.9141, 0.4142, -0.509, -0.9485, -0.9838, -0.2673]"
9efa2d28-e455-4392-a000-8f2f31bfb73c,2025-09-13T02:01:00Z,open311_feed,"Sewage water coming out of drain near MG Road, Bengaluru.",drain_blockage,0,,,12.974373,77.601661,"MG Road, Bengaluru",0,32.59,1,,in_progress,high,57,"[0.5328, 0.9406, 0.4746, -0.2448, -0.9798, -0.4674, 0.4013, 0.9871, 0.9814, 0.0432, -0.837, -0.702, 0.1185, 0.9854, 0.9965, -0.0357, -0.4751, -0.8309, 0.0109, 0.5593, 0.9811, 0.3498, -0.6582, -0.9812, -0.5179, 0.5693, 0.8742, 0.5222, 0.0807, -0.9225, -0.4191, -0.3349]"
68180b99-a22b-4a56-87ee-9b0e0541df89,2025-09-12T22:04:00Z,phone_call,"Pothole near City Mall, Pune has grown big and is dangerous for two-wheelers.",pothole,0,,https://example.com/audio/c297361e-9e64-4b07-8660-8cedf578aabe.wav,18.512842,73.847579,"City Mall, Pune",0,67.5,0,0442339d-9bd6-4100-8ce9-e608cec762dd,closed,low,77,"[0.5621, 0.9795, 0.4936, -0.6454, -0.9166, -0.4735, 0.2638, 0.7101, 0.6572, -0.1004, -0.9993, -0.8653, 0.2181, 0.5589, 0.9187, 0.2999, -0.5983, -0.8227, -0.1851, 0.4631, 0.992, 0.0408, -0.5868, -0.9962, -0.5408, 0.5805, 0.9985, 0.9166, -0.0716, -0.8226, -0.6988, 0.4818]"
f6076496-7c2e-40b7-ab7a-3e6b6c8ac4c9,2025-09-10T08:38:00Z,mobile_app,"Sewage water coming out of drain near City Mall, Pune.",drain_blockage,0,,,18.520831,73.856277,"City Mall, Pune",0,37.03,0,5b2850f2-df72-45f4-8a4e-ad56178ae866,open,low,54,"[0.2921, 0.9967, 0.732, 0.0592, -0.8159, -0.3065, 0.4707, 0.949, 0.7159, 0.2124, -0.9337, -0.9764, 0.1188, 0.9549, 0.9977, -0.1205, -0.921, -0.8949, -0.4026, 0.8233, 0.94, 0.3004, -0.0326, -0.988, -0.8889, -0.0595, 0.8651, 0.8534, 0.2025, -0.9997, -0.4838, -0.0083]"
beebd721-4812-4c73-b5f9-6c4ab8420e13,2025-09-14T16:24:00Z,phone_call,"Dumped waste near Connaught Place, Delhi, needs cleaning.",garbage,0,,,28.629193,77.212267,"Connaught Place, Delhi",0,3.28,1,,open,low,57,"[0.4819, 0.9608, 0.4401, -0.4484, -0.9086, -0.349, 0.0981, 0.9995, 0.9844, 0.2652, -0.7139, -0.7309, 0.2284, 0.9589, 0.9876, 0.0739, -0.5564, -0.8207, 0.1156, 0.8508, 0.9742, 0.0338, -0.02, -0.9515, -0.8368, -0.0908, 0.9915, 0.7709, -0.2698, -0.7248, -0.9342, 0.3198]"
0070c0d1-2861-494c-b395-667103794e18,2025-09-12T05:43:00Z,phone_call,"Garbage piled up beside the street outside Marine Drive, Mumbai.",garbage,0,,https://example.com/audio/30bae091-b12d-405d-9034-9c7f8ea815f1.wav,18.94254,72.82487,"Marine Drive, Mumbai",2,61.3,0,,closed,low,64,"[0.4451, 0.9998, 0.7519, 0.0742, -0.8172, -0.5291, 0.2026, 0.8663, 0.9626, -0.2287, -0.6251, -0.8116, 0.3276, 0.6827, 0.9513, 0.0915, -0.5628, -0.9537, -0.2802, 0.4925, 0.9946, 0.5336, -0.0137, -0.9506, -0.7902, 0.5705, 0.9645, 0.4207, 0.1396, -0.9937, -0.5125, 0.0469]"
c00d27b5-621c-41a1-975b-a9d8b0092eaa,2025-09-11T13:23:00Z,social_media,"Streetlight not working in front of Marine Drive, Mumbai since yesterday.",streetlight,1,https://example.com/images/4ed5e7d1-7fcb-46bb-8868-d897007f68a1.jpg,,18.943142,72.818843,"Marine Drive, Mumbai",0,14.14,0,,in_progress,low,73,"[0.6649, 0.9488, 0.2879, -0.4707, -0.995, -0.6475, 0.4671, 0.8014, 0.9834, 0.1634, -0.9948, -0.8556, 0.0874, 0.5499, 0.9676, -0.1824, -0.7718, -0.8373, -0.6561, 0.6064, 0.9461, 0.5869, -0.0194, -0.9483, -0.1679, 0.7507, 0.9998, 0.4944, 0.1336, -0.7738, -0.751, 0.1493]"
173d5d85-574e-47bd-90e8-f814c20d546c,2025-09-14T00:51:00Z,mobile_app,"Water leaking from pipe near City Mall, Pune causing slippery road.",water_leak,0,,,18.52863,73.848088,"City Mall, Pune",2,26.01,0,3c7669ef-da91-4390-8fed-d22698a983cf,open,medium,67,"[0.0464, 0.9172, 0.7295, -0.533, -0.9818, -0.4381, 0.5241, 0.8306, 0.771, 0.2483, -0.9421, -0.9324, 0.0869, 0.9548, 0.9289, 0.3256, -0.9318, -0.9719, -0.4765, 0.8511, 0.9978, 0.4873, -0.5754, -0.9982, -0.8381, 0.0329, 0.8101, 0.5898, 0.0628, -0.7911, -0.8693, 0.2968]"
06487b0d-59d7-4267-91ef-541d59cc4545,2025-09-09T07:16:00Z,mobile_app,"Continuous water leak outside MG Road, Bengaluru.",water_leak,0,,,12.969483,77.607166,"MG Road, Bengaluru",4,60.0,1,223f7ed3-745a-4a33-9393-2004c559ec13,open,critical,49,"[0.5426, 0.9173, 0.49, 0.1022, -0.9902, -0.9416, -0.0249, 0.7814, 0.4498, -0.1737, -0.9081, -0.9997, 0.1526, 0.8891, 0.9893, 0.5828, -0.6752, -0.7557, 0.0177, 0.3155, 0.9171, 0.3805, -0.7198, -0.9668, -0.8139, 0.5029, 0.9052, 0.5228, -0.0683, -0.9243, -0.7348, -0.185]"
e2671cfd-6d27-46b5-a3f5-1f83b20beb5a,2025-09-13T01:10:00Z,phone_call,"Fallen tree blocking the road near Connaught Place, Delhi after storm.",tree_fall,0,,https://example.com/audio/1fba1c7f-9224-4729-ac96-d2179a49d7d6.wav,28.629243,77.214984,"Connaught Place, Delhi",3,36.24,1,52630f9d-5559-4c0a-8b7b-f13d810fd9a6,open,critical,70,"[0.13, 0.9995, 0.3089, -0.6856, -0.998, -0.5923, 0.2366, 0.8853, 0.9821, -0.1048, -0.7206, -0.6919, 0.2213, 0.7276, 0.8996, -0.0334, -0.8692, -0.9139, -0.683, 0.2805, 0.9984, 0.6879, -0.763, -0.9614, -0.2532, 0.2724, 0.8705, 0.5356, -0.4926, -0.9645, -0.963, -0.3974]"
67ee08fb-5e8c-4c06-8d2d-9d5bf7185d35,2025-09-08T02:10:00Z,mobile_app,"Large hole on the road in front of City Mall, Pune.",pothole,0,,,18.528394,73.854305,"City Mall, Pune",1,26.33,0,f27e8044-2e1a-4e46-be61-c8cd3e2004fa,in_progress,medium,51,"[0.6853, 0.9876, 0.3502, -0.3343, -0.942, -0.6656, -0.0294, 0.8539, 0.8822, -0.277, -0.9664, -0.6529, 0.0928, 0.9252, 0.9525, 0.0087, -0.4384, -0.9979, -0.4341, 0.4696, 0.9915, 0.2899, -0.6561, -0.9206, -0.1674, -0.1271, 0.8182, 0.904, -0.6064, -0.9172, -0.9761, -0.1929]"
4f9f4f1d-aef8-47ab-a8e2-2c108f058056,2025-09-07T22:52:00Z,mobile_app,"Drain blocked near MG Road, Bengaluru causing dirty water overflow.",drain_blockage,1,https://example.com/images/2eb952bc-8960-47c0-b88a-b85e0645108c.jpg,,12.965498,77.596597,"MG Road, Bengaluru",0,47.3,1,,open,high,67,"[0.0336, 0.9996, 0.5857, -0.09, -0.8562, -0.9481, -0.0439, 0.6572, 0.9543, -0.5413, -0.9768, -0.9368, -0.1704, 0.852, 0.9285, -0.029, -0.3529, -0.9823, -0.5355, 0.8306, 0.8801, 0.5996, -0.8261, -0.9595, -0.5024, 0.0617, 0.9745, 0.6438, 0.0132, -0.9056, -0.966, -0.3368]"
2365b859-531c-4644-9069-5cf0946ce363,2025-09-09T17:06:00Z,social_media,"Sewage water coming out of drain near Marine Drive, Mumbai.",drain_blockage,1,https://example.com/images/017bb632-86e7-49fc-838e-1b1b993661d2.jpg,,18.949309,72.827672,"Marine Drive, Mumbai",1,54.54,0,,open,high,59,"[0.4446, 0.9999, 0.8976, 0.0253, -0.7992, -0.6048, 0.6526, 0.9844, 0.9302, 0.1088, -0.9992, -0.8674, -0.5283, 0.9538, 0.9938, 0.5769, -0.8225, -0.8565, -0.6987, 0.8828, 0.9984, 0.5953, -0.7853, -0.9574, -0.1846, 0.523, 0.9788, 0.7, 0.0746, -0.994, -0.5169, -0.2076]"
faefca0a-a8a0-4c6b-9950-38f0fdf6086f,2025-09-13T20:35:00Z,phone_call,"Continuous water leak outside City Mall, Pune.",water_leak,0,,https://example.com/audio/44db9917-2bbc-41cc-8bbb-219da1b5e5fe.wav,18.5238,73.855245,"City Mall, Pune",3,61.06,0,fb3e0095-1650-4ae6-abee-0ac3719bde2f,open,low,46,"[0.7822, 0.9523, 0.5372, -0.1327, -0.8631, -0.4959, 0.226, 0.8978, 0.6246, 0.2922, -0.8916, -0.91, 0.3647, 0.4495, 0.978, -0.1518, -0.8762, -0.9841, -0.6663, 0.6199, 0.9945, 0.832, -0.6311, -0.9834, -0.8583, 0.2269, 0.9875, 0.8853, 0.0115, -0.8388, -0.4416, -0.0728]"
112beffd-6573-4fba-8e66-6491c7603b1d,2025-09-10T04:37:00Z,mobile_app,"Water leaking from pipe near City Mall, Pune causing slippery road.",water_leak,0,,,18.518932,73.855139,"City Mall, Pune",0,70.51,0,,in_progress,high,67,"[0.66, 0.9729, 0.5532, -0.6554, -0.8696, -0.4646, 0.4398, 0.9283, 0.9879, 0.0033, -0.6516, -0.6234, 0.0642, 0.8235, 0.9841, 0.2195, -0.5167, -0.8366, -0.7186, 0.2468, 0.9672, 0.7002, -0.2601, -0.9619, -0.8606, 0.5744, 0.9031, 0.792, -0.2794, -0.9994, -0.8781, -0.0042]"
138c0d2f-7b89-4d35-bc3c-b12eeb6428ea,2025-09-12T18:21:00Z,social_media,"Broken streetlight near Marine Drive, Mumbai making area dark at night.",streetlight,0,,,18.955324,72.815784,"Marine Drive, Mumbai",0,53.03,0,,open,medium,71,"[0.2826, 0.9981, 0.8397, -0.026, -0.9955, -0.811, 0.3411, 0.9604, 0.5446, 0.3461, -0.6722, -0.9731, -0.2469, 0.6631, 0.9915, 0.0633, -0.534, -0.9862, 0.0133, 0.4913, 0.9862, 0.0256, -0.4104, -0.9294, -0.8955, 0.5605, 0.9991, 0.3277, -0.4136, -0.7213, -0.9487, -0.3078]"
7e43ae9d-d54e-4d15-ad8d-d9f5474a50e9,2025-09-13T19:17:00Z,mobile_app,"Dumped waste near MG Road, Bengaluru, needs cleaning.",garbage,0,,,12.977189,77.590604,"MG Road, Bengaluru",0,47.15,1,,open,medium,53,"[0.2449, 0.9592, 0.4926, 0.0103, -0.9921, -0.9504, 0.3713, 1.0, 0.891, -0.0514, -0.9998, -0.8551, -0.2897, 0.7698, 0.6731, 0.0103, -0.4521, -0.9496, -0.2168, 0.7077, 0.9897, 0.4508, -0.6039, -0.9683, -0.7072, 0.3958, 0.9949, 0.7396, -0.0913, -0.8335, -0.8967, -0.404]"
30775e28-d38b-4751-8ae3-d0186218f393,2025-09-09T07:44:00Z,mobile_app,"Broken streetlight near City Mall, Pune making area dark at night.",streetlight,1,https://example.com/images/c3dc05f8-6829-4015-8868-ed01deb0aa7d.jpg,,18.517503,73.857177,"City Mall, Pune",0,39.47,0,f02e54fb-3a60-4618-83a3-0f1d9486569a,closed,medium,66,"[0.4233, 0.949, 0.4138, -0.4833, -0.9933, -0.8736, -0.2026, 0.974, 0.7884, -0.3664, -0.9278, -0.7659, -0.2903, 0.8829, 0.9231, 0.4252, -0.4618, -0.978, -0.6541, 0.2579, 0.9994, 0.5127, -0.6513, -0.9976, -0.7257, 0.0194, 0.9648, 0.9497, -0.6427, -0.8456, -0.9611, 0.0225]"
7d6b9c03-9de9-4528-8cb7-b9c0102dd7f7,2025-09-09T01:55:00Z,social_media,"Pothole near MG Road, Bengaluru has grown big and is dangerous for two-wheelers.",pothole,1,https://example.com/images/4445888f-6b4c-43b1-8c9c-9c848b2ff9e6.jpg,,12.972416,77.594701,"MG Road, Bengaluru",0,2.29,1,5dc295f1-5965-4fdf-b98a-a34e4b9a0828,in_progress,medium,80,"[0.1456, 0.9541, 0.681, -0.3909, -0.8624, -0.3779, -0.0331, 0.8905, 0.9874, -0.5225, -0.9608, -0.9252, 0.3973, 0.6294, 0.6544, 0.4871, -0.8559, -0.983, -0.1825, 0.3512, 0.9995, 0.0299, -0.8105, -0.9198, -0.3936, 0.5745, 0.9882, 0.9137, -0.2054, -0.8544, -0.8701, -0.3559]"
dc774bf2-9d59-43d9-a760-7179045ee28d,2025-09-08T02:21:00Z,mobile_app,"Huge pothole right outside City Mall, Pune blocking traffic.",pothole,0,,,18.519063,73.856367,"City Mall, Pune",3,34.22,0,18b89d5f-98e4-426a-ba9a-8b682b90046e,open,high,60,"[0.0894, 0.9159, 0.8675, -0.4592, -0.9762, -0.2823, 0.3353, 0.7009, 0.7034, -0.273, -0.9792, -0.9915, -0.3275, 0.9879, 0.7952, -0.0487, -0.8901, -0.9872, -0.6104, 0.7444, 0.9981, 0.7555, -0.788, -0.9971, -0.6406, 0.1613, 1.0, 0.8841, 0.0876, -0.8788, -0.6315, -0.1401]"
18059bc1-a37c-4f01-be82-5b9660f0bdfb,2025-09-08T14:07:00Z,mobile_app,"Overflowing garbage bin near Park Street, Kolkata with foul smell.",garbage,1,https://example.com/images/367769ea-b203-4815-9400-f8c1a8342a8c.jpg,,22.565348,88.364565,"Park Street, Kolkata",1,36.43,0,,closed,medium,66,"[0.5808, 0.9787, 0.4981, -0.1781, -0.7967, -0.3108, 0.5106, 0.7875, 0.6754, -0.3344, -0.6664, -0.9589, -0.1559, 0.6858, 0.9992, 0.0491, -0.3295, -0.7906, -0.6217, 0.1807, 0.9513, 0.717, -0.0407, -0.9968, -0.6773, 0.3496, 0.9968, 0.6319, 0.2233, -0.8113, -0.6427, -0.392]"
40d4a716-132e-46af-9758-8475e24f3d78,2025-09-14T01:26:00Z,mobile_app,"Large hole on the road in front of City Mall, Pune.",pothole,1,https://example.com/images/060cce68-cc6e-4c20-9954-9b137f72fc37.jpg,,18.520184,73.866476,"City Mall, Pune",0,51.01,0,,open,high,51,"[0.0406, 0.8774, 0.7431, -0.7195, -0.9694, -0.9269, 0.4277, 0.9485, 0.9443, -0.1012, -0.7339, -0.8082, -0.3778, 0.9257, 0.9616, 0.5667, -0.802, -0.9969, -0.381, 0.7282, 0.895, 0.7341, -0.1881, -0.9872, -0.714, 0.0254, 0.9568, 0.7388, -0.0779, -0.8628, -0.4118, -0.0911]"
db22c49a-c081-4a11-9de4-3255de040450,2025-09-08T08:14:00Z,phone_call,"Burst water pipe in front of Marine Drive, Mumbai flooding the street.",water_leak,1,https://example.com/images/cee6fada-0766-46c6-a376-132f8c62cacf.jpg,,18.947556,72.822482,"Marine Drive, Mumbai",1,18.29,0,,open,medium,70,"[0.3867, 0.9879, 0.158, -0.4387, -0.9811, -0.2857, 0.0187, 0.8506, 0.9331, -0.4177, -0.5621, -0.6776, 0.123, 0.6515, 0.9145, 0.1511, -0.9384, -0.9923, -0.7255, 0.4848, 0.9605, 0.5843, -0.5572, -0.9464, -0.3161, -0.0408, 0.9542, 0.349, -0.4439, -0.9926, -0.5835, -0.2406]"
4ac56a45-6b5c-464d-968e-474614c90d3a,2025-09-13T20:35:00Z,open311_feed,"Burst water pipe in front of Park Street, Kolkata flooding the street.",water_leak,0,,,22.57302,88.363019,"Park Street, Kolkata",1,62.48,0,,open,critical,70,"[0.6074, 0.9995, 0.9045, -0.5938, -0.9461, -0.8296, -0.2396, 0.9511, 0.9566, -0.0775, -0.7146, -0.9985, 0.1645, 0.7356, 0.9528, 0.1126, -0.7151, -0.9984, -0.531, 0.5182, 0.9588, 0.7886, -0.5483, -0.8715, -0.6695, -0.0476, 0.9797, 0.4799, 0.1435, -0.7582, -0.7556, 0.0719]"
6faa24d9-c512-4908-ad97-203120b8be8a,2025-09-11T17:18:00Z,open311_feed,"Garbage piled up beside the street outside Park Street, Kolkata.",garbage,1,https://example.com/images/4375691c-2a31-453b-8357-5c6c045b383a.jpg,,22.573097,88.367939,"Park Street, Kolkata",0,41.47,0,578c39c7-555b-40bd-a6b1-d172b4e617be,open,low,64,"[0.3572, 0.9286, 0.7153, -0.4915, -0.9984, -0.8974, 0.0665, 0.9995, 0.5826, -0.1971, -0.8498, -0.5989, -0.3268, 0.8997, 0.9998, -0.0205, -0.3689, -0.8957, -0.57, 0.6972, 0.9631, 0.158, -0.2922, -0.9762, -0.3226, 0.1715, 0.9731, 0.809, -0.449, -0.8061, -0.764, 0.3282]"
d0ba9464-77e3-4e2b-9be3-0d669bb7c4d1,2025-09-10T11:10:00Z,phone_call,"Pole light outside Park Street, Kolkata flickering badly.",streetlight,0,,https://example.com/audio/4293fbe8-8ab2-45d2-a83d-f74f052c1c8b.wav,22.574903,88.373116,"Park Street, Kolkata",2,50.15,0,91188300-417d-4306-bf3d-ce4f6542d6e8,open,medium,57,"[0.8106, 0.8756, 0.4629, -0.4981, -0.98, -0.7974, -0.1744, 0.8465, 0.5153, 0.0382, -0.9999, -0.8713, 0.1428, 0.9729, 0.9402, 0.1106, -0.371, -0.9968, 0.117, 0.6527, 0.9576, 0.8142, -0.8023, -0.9672, -0.5994, 0.5742, 0.7743, 0.5564, -0.081, -0.8563, -0.4077, 0.5334]"
23390400-3dc0-4780-a252-57d89245b8b2,2025-09-08T10:28:00Z,social_media,"Fallen tree blocking the road near Marine Drive, Mumbai after storm.",tree_fall,0,,,18.943699,72.824801,"Marine Drive, Mumbai",1,64.6,0,,open,low,68,"[0.373, 0.925, 0.5048, -0.4653, -0.8847, -0.8638, -0.1301, 0.9932, 0.4926, 0.0953, -0.899, -0.9778, -0.4149, 0.8277, 0.7882, -0.154, -0.5655, -0.9105, -0.32, 0.2818, 0.839, 0.0154, -0.1534, -0.9319, -0.214, 0.1837, 0.9893, 0.32, 0.1553, -0.8641, -0.5109, 0.3062]"
f0cbd3f2-7be0-4010-9788-096760d21a67,2025-09-13T00:31:00Z,open311_feed,"Water leaking from pipe near Marine Drive, Mumbai causing slippery road.",water_leak,0,,,18.950754,72.820422,"Marine Drive, Mumbai",5,44.42,0,,in_progress,high,72,"[0.5616, 0.9428, 0.8981, 0.0621, -0.9977, -0.9124, 0.5337, 0.9267, 0.6999, 0.2385, -0.8207, -0.8878, -0.3918, 0.613, 0.9634, -0.2579, -0.9382, -0.7829, -0.5867, 0.7324, 0.9764, 0.7079, -0.1849, -0.9239, -0.6392, 0.4656, 0.9999, 0.3964, -0.5755, -0.9141, -0.597, 0.1908]"
ae29ff27-55cb-44da-a0b8-777c37b33464,2025-09-14T07:30:00Z,phone_call,"Broken streetlight near Connaught Place, Delhi making area dark at night.",streetlight,0,,,28.630184,77.22216,"Connaught Place, Delhi",1,63.2,1,8f943987-19fc-4cd5-b886-bf059c38e898,open,medium,73,"[0.8326, 0.862, 0.6847, -0.5839, -0.9689, -0.8882, 0.1557, 0.9995, 0.6061, 0.1384, -0.6755, -0.9557, 0.3454, 0.9017, 0.7203, 0.242, -0.8065, -0.9823, -0.3419, 0.3242, 0.9864, 0.0967, -0.5272, -0.9858, -0.7238, -0.1076, 0.9689, 0.3688, -0.5822, -0.9993, -0.9701, -0.0917]"
805d403c-553e-4653-b35c-d7835d69b120,2025-09-10T09:08:00Z,open311_feed,"Pole light outside City Mall, Pune flickering badly.",streetlight,1,https://example.com/images/24d5ffff-172b-4db4-b4f7-b098fb048336.jpg,,18.518168,73.857826,"City Mall, Pune",2,3.16,0,69974321-82d7-40e5-91ee-6bc8b7866ace,open,low,52,"[0.7652, 0.9577, 0.8302, -0.003, -0.9984, -0.9431, 0.0249, 0.9923, 0.4474, 0.1356, -0.686, -0.6193, 0.3839, 0.4234, 0.8091, 0.641, -0.7101, -0.9759, -0.0421, 0.6878, 0.9973, 0.6992, -0.6197, -0.9942, -0.6372, 0.4515, 0.7668, 0.3822, -0.0038, -0.9767, -0.5612, -0.2068]"
66607114-fba1-4164-9837-ddd21720d492,2025-09-08T04:09:00Z,open311_feed,"Pothole near City Mall, Pune has grown big and is dangerous for two-wheelers.",pothole,0,,,18.51757,73.85574,"City Mall, Pune",2,6.31,0,4c441aaf-ffdd-4515-9e91-97a7b1e53e9c,closed,low,77,"[0.1606, 0.9593, 0.4624, -0.5297, -0.9902, -0.6601, 0.6312, 0.9945, 0.8746, 0.3792, -0.9743, -0.9469, 0.3251, 0.9502, 0.8131, -0.1349, -0.3494, -0.9816, -0.665, 0.8468, 0.9958, 0.5458, -0.217, -0.9384, -0.8794, 0.4247, 0.9622, 0.6783, 0.1856, -0.9927, -0.7251, 0.3637]"
4c3d01c8-adc1-4f0b-8189-ff01515830ad,2025-09-10T17:23:00Z,social_media,"Dumped waste near Marine Drive, Mumbai, needs cleaning.",garbage,0,,,18.945112,72.820545,"Marine Drive, Mumbai",0,35.46,0,ead45340-6750-4612-95f1-b5d86a2c0501,in_progress,critical,55,"[0.6508, 0.9177, 0.9086, 0.1173, -0.9962, -0.9189, 0.5353, 0.9985, 0.413, 0.0107, -0.7889, -0.8447, 0.0711, 0.4304, 0.998, 0.4135, -0.883, -0.9996, -0.3362, 0.4568, 0.9154, 0.3006, -0.3431, -0.9868, -0.4941, -0.1034, 0.8639, 0.8098, -0.0636, -0.9851, -0.4792, 0.3722]"
e22787db-83c8-4d17-bdc0-33e775fbbba0,2025-09-09T11:43:00Z,open311_feed,"Tree branches fallen near City Mall, Pune endangering passersby.",tree_fall,1,https://example.com/images/a79917dc-6467-45e2-a801-1992e2f6bdf6.jpg,,18.513967,73.855965,"City Mall, Pune",0,4.03,0,ac9082a8-23c3-412c-aba3-c83e5a5ce411,open,high,64,"[0.6274, 0.9999, 0.9013, -0.4221, -0.9284, -0.3588, 0.4904, 0.7054, 0.9567, -0.4041, -0.7922, -0.9288, -0.0321, 0.5643, 0.8922, 0.4974, -0.3976, -0.8759, -0.5152, 0.8459, 0.9584, 0.6591, -0.0955, -0.9508, -0.6898, 0.6417, 0.9207, 0.6811, 0.0992, -0.8912, -0.9816, -0.2122]"
ca861db0-fd73-4977-98d4-740494031a17,2025-09-12T14:04:00Z,mobile_app,"Sewage water coming out of drain near MG Road, Bengaluru.",drain_blockage,1,https://example.com/images/e8d30f68-aaad-45c9-a8e4-80bbf8bdf0da.jpg,,12.976403,77.604462,"MG Road, Bengaluru",0,10.32,1,,in_progress,medium,57,"[0.8064, 0.9944, 0.8462, -0.5505, -0.9682, -0.5392, 0.2369, 0.6601, 0.4728, -0.2593, -0.9206, -0.9958, -0.0993, 0.4616, 0.9274, 0.049, -0.5684, -0.9557, -0.5119, 0.8637, 0.9951, 0.7164, -0.2816, -0.9707, -0.6378, -0.0151, 0.8503, 0.8418, 0.2562, -0.9754, -0.7845, -0.2078]"
8b375cce-241c-4359-bd17-98aeb6b0c708,2025-09-08T05:15:00Z,mobile_app,"Water leaking from pipe near Marine Drive, Mumbai causing slippery road.",water_leak,0,,,18.939457,72.816011,"Marine Drive, Mumbai",0,64.24,0,ea70d571-3d7b-4108-98cc-18b8771c8cd9,open,high,72,"[0.029, 0.9452, 0.8872, -0.2397, -0.8102, -0.7779, 0.4091, 0.9993, 0.7141, -0.2622, -0.8527, -0.9359, -0.2319, 0.5906, 0.8132, -0.1012, -0.3622, -0.7997, -0.085, 0.6581, 0.9469, 0.1877, -0.6499, -0.894, -0.7327, 0.4896, 0.998, 0.72, -0.6234, -0.7639, -0.4971, -0.1572]"
a0252697-86dc-4c84-9101-335519603617,2025-09-11T01:20:00Z,mobile_app,"Overflowing garbage bin near Marine Drive, Mumbai with foul smell.",garbage,0,,,18.938439,72.830006,"Marine Drive, Mumbai",2,60.9,0,ede0efa9-0fd8-450f-861c-1153a7506599,open,high,66,"[0.5436, 0.998, 0.6713, -0.5419, -0.8223, -0.6647, -0.2107, 0.8515, 0.8214, -0.165, -0.7269, -0.9694, -0.3962, 0.7932, 0.9975, 0.4792, -0.8339, -0.9884, 0.1303, 0.6576, 0.9969, 0.2927, -0.1809, -0.9942, -0.3833, 0.5473, 0.9911, 0.9168, -0.3162, -0.8679, -0.9683, 0.0293]"
0b0fe5c5-1501-4813-a969-0848cc36b9f2,2025-09-11T00:36:00Z,mobile_app,"Fallen tree blocking the road near Marine Drive, Mumbai after storm.",tree_fall,0,,,18.936468,72.817389,"Marine Drive, Mumbai",2,58.83,0,,closed,critical,68,"[0.5941, 0.8416, 0.8387, -0.0076, -0.9836, -0.7791, 0.2905, 0.791, 0.6767, 0.108, -0.9109, -0.6077, -0.2588, 0.9813, 0.9561, -0.2712, -0.5942, -0.9821, -0.7456, 0.9073, 0.9999, 0.7602, -0.2984, -0.9815, -0.5512, -0.0795, 1.0, 0.4382, -0.0848, -0.9999, -0.5229, -0.1797]"
a89a8382-f103-4564-96f8-83a1040080ee,2025-09-12T08:20:00Z,phone_call,"Garbage piled up beside the street outside Park Street, Kolkata.",garbage,0,,https://example.com/audio/e528f238-f31b-4604-a72a-e9dce537fb62.wav,22.574533,88.36717,"Park Street, Kolkata",1,30.04,0,a5c1fa4e-b8cb-4ede-8023-c0330c0bf36a,closed,low,64,"[0.1252, 0.8477, 0.4734, -0.0024, -0.9852, -0.5853, 0.6379, 0.753, 0.9602, -0.372, -0.9908, -0.6232, 0.1287, 0.9787, 0.8842, 0.2509, -0.6565, -0.857, -0.4483, 0.3674, 1.0, 0.8326, -0.4856, -0.9858, -0.4083, 0.1361, 0.9752, 0.6427, 0.2385, -0.6915, -0.8032, -0.0473]"
d4d50e58-d3cd-42f1-96f8-3c1798c74d44,2025-09-09T11:03:00Z,phone_call,"Continuous water leak outside Park Street, Kolkata.",water_leak,1,https://example.com/images/cf429992-c6d6-4c0a-8a5a-1e6d1535f52e.jpg,https://example.com/audio/70489141-1a2d-4da1-8436-c9b6824f528c.wav,22.581219,88.356061,"Park Street, Kolkata",0,34.02,0,,closed,high,51,"[0.078, 0.998, 0.3368, -0.1701, -0.7902, -0.8073, 0.4753, 0.9268, 0.7908, -0.0444, -0.9659, -0.9109, 0.3841, 0.9431, 0.9885, 0.6231, -0.9373, -0.8913, -0.1223, 0.655, 0.9363, 0.4951, -0.177, -0.8726, -0.1419, 0.6258, 0.9969, 0.8347, 0.1906, -0.9429, -0.535, -0.1376]"
a44695c5-cbf9-4746-8a1a-82b441197f88,2025-09-12T18:20:00Z,social_media,"Large hole on the road in front of City Mall, Pune.",pothole,0,,,18.515226,73.865153,"City Mall, Pune",0,18.81,0,,open,low,51,"[0.7169, 0.9579, 0.7165, 0.0572, -0.8433, -0.3422, -0.1287, 0.9366, 0.418, -0.3388, -0.7265, -0.9028, 0.0711, 0.6008, 0.8269, 0.355, -0.8042, -0.8885, -0.6695, 0.3127, 0.9998, 0.6364, -0.6853, -0.9819, -0.5648, 0.2446, 1.0, 0.7172, 0.1288, -0.9997, -0.9861, 0.4893]"
